"rev_id","a","b","c","d","e","f","g","h","i","j","k","l","Undetermined"
305274388,0,1,0,0,0,0,0,0,0,0,0,0,0
305751113,0,0,0,0,0,0,0,0,1,0,0,0,0
305751287,0,0,0,0,0,0,0,0,0,1,0,0,0
308889692,0,1,0,0,1,0,0,0,0,0,0,0,1
308889860,0,0,0,0,0,1,0,0,0,0,0,0,0
308946149,0,1,0,0,1,0,0,0,0,0,0,0,0
309214525,0,1,1,0,0,0,0,0,0,0,1,0,0
309214593,0,0,0,0,0,1,0,0,0,0,0,0,0
309802166,0,0,1,0,0,0,0,0,0,0,0,0,1
309802506,0,0,1,0,0,0,0,0,0,0,0,0,1
310098064,0,1,1,0,0,0,0,0,0,0,1,0,0
310098268,0,0,0,0,1,0,0,0,0,0,0,0,0
310098327,0,0,1,0,0,0,0,0,0,0,0,0,0
310098369,0,0,1,0,0,0,0,0,0,0,0,0,0
310098481,0,0,0,0,0,0,0,0,0,0,0,0,1
310110146,0,0,1,0,1,0,0,0,0,0,0,0,1
310110185,0,0,1,0,0,0,0,0,0,0,0,0,1
310252995,0,1,0,0,1,0,0,0,0,0,0,0,1
310430047,0,1,0,0,1,0,0,0,0,0,0,0,1
310644248,0,0,1,0,0,0,0,0,0,0,0,0,0
311049965,0,1,0,0,0,0,0,0,0,0,0,0,1
311050157,0,1,0,0,1,0,0,0,0,0,0,0,0
313191956,0,1,1,0,0,0,0,0,0,0,0,0,1
313192208,0,0,1,0,1,0,0,0,0,0,0,0,1
313192609,0,0,0,0,1,0,0,0,0,0,0,0,0
313192892,0,0,1,0,0,0,0,0,0,0,0,0,1
313207423,0,1,1,0,0,0,0,0,0,0,0,0,0
313516904,0,0,0,0,1,0,0,0,0,0,0,0,0
313802511,0,0,1,0,0,0,1,0,0,0,0,0,1
314024586,0,0,0,0,0,0,0,0,0,0,0,0,1
314024694,0,0,0,0,0,0,0,0,1,0,0,0,0
314477970,0,0,0,0,0,0,0,0,0,1,0,0,0
315512010,0,0,0,0,0,0,0,0,1,0,0,0,0
315512074,0,0,0,0,0,0,0,0,0,1,0,0,0
315512098,0,0,0,0,0,0,0,0,1,0,0,0,0
315512125,0,0,0,0,0,0,0,0,0,1,0,0,0
315818086,0,0,0,0,0,0,0,0,1,0,0,0,0
315880935,0,0,0,0,0,0,0,0,0,1,0,0,0
317361196,0,0,0,0,0,0,0,0,0,0,0,0,1
317361234,0,0,0,0,0,0,0,0,0,0,0,0,1
317650123,0,0,0,0,0,0,0,0,0,0,0,0,1
317650419,0,0,0,0,0,0,0,0,0,1,0,0,0
317720243,0,0,0,0,0,0,0,0,0,0,0,0,1
321527127,0,1,1,0,0,0,0,0,0,0,1,0,0
321630119,0,0,0,0,0,0,0,0,1,0,0,0,0
321630155,0,0,0,0,0,0,0,0,0,1,0,0,0
321797053,0,0,0,0,0,0,0,0,1,0,0,0,0
321797793,0,0,0,0,0,0,0,0,1,0,0,0,0
321802667,0,0,0,0,0,0,0,0,0,1,0,0,0
323449512,0,0,0,0,0,1,0,0,0,0,0,0,0
323662903,0,0,0,0,0,0,0,0,1,0,0,0,0
323662984,0,0,0,0,0,0,0,0,0,1,0,0,0
323778126,0,0,0,0,0,0,0,1,0,0,0,0,0
325421776,0,1,1,0,0,0,0,0,0,0,0,0,0
325821409,0,0,0,0,0,0,0,0,1,0,0,0,0
325821490,0,0,0,0,0,0,0,0,0,1,0,0,0
325938940,1,0,1,0,0,0,0,0,0,0,0,0,0
326256011,0,0,0,0,0,0,0,0,1,0,0,0,0
326256285,0,0,0,0,0,0,0,0,0,1,0,0,0
326278364,0,0,1,0,0,0,1,0,0,0,0,0,1
327050313,0,0,0,0,0,0,0,1,0,0,0,0,0
327057504,0,0,0,0,0,0,0,0,0,0,0,0,1
327093303,0,0,0,0,0,0,0,1,0,0,0,0,0
327093320,0,0,0,0,1,0,0,0,0,0,0,0,0
328240387,0,1,0,0,0,0,0,0,0,0,0,0,0
328255807,0,0,1,0,0,0,0,0,0,0,0,0,0
328564108,0,0,0,0,0,0,0,0,1,0,0,0,0
328564892,0,0,0,0,0,0,0,0,0,1,0,0,0
328953866,0,0,0,0,0,1,0,0,0,0,0,0,1
329391127,0,0,0,0,0,0,0,0,1,0,0,0,0
329756615,0,0,0,0,0,0,0,0,0,1,0,0,0
329989142,0,1,1,0,0,0,0,0,0,0,0,0,0
329990635,0,1,1,0,0,0,0,0,0,0,0,0,1
330651509,1,0,0,0,0,0,0,0,0,0,0,0,0
330651578,1,0,0,0,0,0,0,0,0,0,0,0,0
331338992,0,0,1,0,0,0,0,0,0,0,0,0,1
331342678,0,0,1,0,0,0,0,0,0,0,1,0,1
333086274,0,0,0,0,0,0,0,0,0,0,0,0,1
333086688,0,0,0,0,0,0,0,0,0,0,0,0,1
333086781,0,0,0,0,0,0,0,0,0,0,0,0,1
333086850,0,0,1,0,0,0,0,0,0,0,0,0,0
334812429,0,0,0,0,0,0,0,0,1,0,0,0,0
334812704,0,0,0,0,0,0,0,0,0,0,0,0,1
334866104,0,0,0,0,0,0,0,0,0,1,0,0,0
335228753,0,0,0,0,0,0,0,0,1,0,0,0,0
335228807,0,0,0,0,0,0,0,0,0,1,0,0,0
336095488,0,0,0,0,0,0,0,0,0,0,0,0,1
336095591,0,0,0,0,0,0,0,0,0,0,0,0,1
336157119,0,0,0,0,0,0,0,0,0,0,0,0,1
336157210,0,0,0,0,0,0,0,0,0,0,0,0,1
336157281,0,0,0,0,0,0,0,0,0,0,0,0,1
336221954,0,0,0,0,0,0,0,0,0,0,0,0,1
336222118,0,0,0,0,0,0,0,0,0,1,0,0,0
336222438,0,0,0,0,0,0,0,0,0,0,0,0,1
338058442,0,1,1,0,0,0,0,0,0,0,0,0,0
338138029,1,0,1,0,0,0,0,0,0,0,0,0,0
338298707,0,0,0,0,0,0,0,0,0,0,0,0,1
338299151,0,0,0,0,0,0,0,0,1,0,0,0,0
338304376,0,0,0,0,0,0,0,0,0,1,0,0,0
338392917,0,0,0,0,0,0,0,0,1,0,0,0,0
339484755,0,0,0,0,0,0,0,0,1,0,0,0,0
339829036,0,0,0,0,0,0,0,0,1,0,0,0,0
339829086,0,0,0,0,0,0,0,0,0,1,0,0,0
340106209,0,0,0,0,0,0,0,0,0,1,0,0,0
344113786,0,1,0,0,0,0,0,0,0,0,0,0,0
344114006,0,0,1,0,1,0,0,0,0,0,0,0,0
344915139,0,0,0,0,0,0,0,0,1,0,0,0,0
344916338,0,0,0,0,0,0,0,0,0,1,0,0,0
345413445,0,0,0,0,0,0,0,0,1,0,0,0,0
345413901,0,0,0,0,0,0,0,0,0,1,0,0,0
345414095,0,0,0,0,0,0,0,0,1,0,0,0,0
345414125,0,0,0,0,0,0,0,0,0,1,0,0,0
345414246,0,0,0,0,0,0,0,0,1,0,0,0,0
345414264,0,0,0,0,0,0,0,0,0,1,0,0,0
346058655,0,1,0,0,1,0,0,0,0,0,0,0,0
346528094,0,0,0,0,0,0,0,0,1,0,0,0,0
346528134,0,0,0,0,0,0,0,0,0,1,0,0,0
348133412,0,0,0,0,0,0,0,0,0,0,0,0,1
354850222,0,0,0,0,0,0,0,0,1,0,0,0,0
354850754,0,0,0,0,0,0,0,0,0,1,0,0,0
355781900,0,0,0,0,0,0,0,0,1,0,0,0,0
355782025,0,0,0,0,0,0,0,0,0,1,0,0,0
356147851,0,1,0,0,1,0,0,0,0,0,0,0,0
356277520,0,1,0,0,1,0,0,0,0,0,0,0,0
357667264,0,0,0,0,0,0,0,0,1,0,0,0,0
357669912,0,0,0,0,0,0,0,0,0,1,0,0,0
358477148,0,1,0,0,1,0,0,0,0,0,0,0,0
361028012,0,0,0,0,0,0,1,0,0,0,0,0,0
361703734,0,0,0,0,0,1,0,0,0,0,0,0,0
362294061,0,1,0,0,0,0,0,0,0,0,0,0,0
362295393,0,0,0,0,0,0,0,0,1,0,0,0,0
362296105,0,0,0,0,0,0,0,0,1,0,0,0,0
362296444,0,0,0,0,0,0,0,0,0,0,0,0,1
362296834,0,0,0,0,0,0,0,0,0,1,0,0,0
363363192,0,0,1,0,0,0,1,0,0,0,0,0,1
366003259,0,1,0,0,1,0,0,0,0,0,0,0,0
368300845,0,0,0,0,1,0,0,0,0,0,0,0,0
369054398,0,0,0,0,0,0,0,0,0,0,0,0,1
371289316,0,0,0,0,1,0,0,0,0,0,0,0,0
371361652,0,0,0,0,0,0,0,0,0,0,0,0,1
373253214,0,0,1,0,0,0,0,0,0,0,0,0,1
376822476,0,1,0,0,1,0,0,0,0,0,0,0,0
376822657,0,1,0,0,1,0,0,0,0,0,0,0,0
377555286,0,1,1,0,0,0,0,0,0,0,0,0,0
379230651,0,0,1,0,0,0,0,0,0,0,0,0,1
379635812,0,1,1,0,0,0,0,0,0,0,1,0,0
379635931,0,0,1,0,0,0,0,0,0,0,0,0,0
379636013,0,0,1,0,1,0,0,0,0,0,1,0,0
379883809,0,0,0,0,0,0,0,0,1,0,0,0,0
379883813,0,0,0,0,0,0,0,0,0,1,0,0,0
379884202,0,0,0,0,0,0,0,0,1,0,0,0,0
379884214,0,0,0,0,0,0,0,0,0,1,0,0,0
379884463,0,0,0,0,0,0,0,0,0,0,0,0,1
379884732,0,0,0,0,0,0,0,0,0,0,0,0,1
379885144,0,0,0,0,0,0,0,0,0,0,0,0,1
379885155,0,0,0,0,0,0,0,0,0,0,0,0,1
380936465,0,0,0,0,0,0,0,0,1,0,0,0,0
380936575,0,0,0,0,0,0,0,0,0,1,0,0,0
381531298,0,0,0,0,0,0,0,1,0,0,0,0,0
381531388,0,0,0,0,0,1,0,0,0,0,0,0,0
381531463,0,0,0,0,0,0,0,1,0,0,0,0,0
383295066,0,0,0,0,0,0,0,0,0,0,0,0,1
383395563,0,1,0,0,0,0,0,1,0,0,0,0,1
384507755,0,0,0,0,0,0,0,0,1,0,0,0,0
384507759,0,0,0,0,0,0,0,0,0,1,0,0,0
396444977,0,0,1,0,0,0,0,0,0,0,0,0,1
398658447,0,1,1,0,0,0,0,0,0,0,0,0,0
399071447,0,0,0,0,0,0,0,0,0,0,0,0,1
401845698,0,1,1,0,0,0,0,0,0,0,0,0,0
402747712,0,1,1,0,0,0,0,0,0,0,1,0,0
403043046,0,1,1,0,0,0,0,0,0,0,0,0,1
403043133,0,0,1,0,1,0,0,0,0,0,0,0,0
403043396,0,1,1,0,0,0,0,0,0,0,0,0,1
407811854,0,0,0,0,1,0,0,0,0,0,0,0,1
412483089,0,0,0,0,0,1,0,0,0,0,0,0,0
419077261,0,0,0,0,0,0,0,0,0,0,0,0,1
426020001,0,0,0,0,0,0,0,0,0,0,0,0,1
426020057,0,0,0,0,0,0,0,0,0,0,0,0,1
426039224,0,0,0,0,0,0,0,0,0,1,0,0,0
429466079,1,0,1,0,0,0,0,0,0,0,0,0,0
432115847,0,1,1,0,0,0,0,0,0,0,0,0,0
433981720,1,0,1,0,0,0,0,0,0,0,0,0,0
437147646,0,0,0,0,0,0,0,0,1,0,0,0,0
437148052,0,0,0,0,0,0,0,0,0,1,0,0,0
440870287,0,1,1,0,0,0,0,0,0,0,1,0,0
443645712,0,0,1,0,1,0,0,0,0,0,1,0,1
444183107,0,0,0,0,0,0,0,0,0,0,0,0,1
444183382,0,0,0,0,0,0,0,0,0,0,0,0,1
444183437,0,0,1,0,0,0,0,0,0,0,0,0,0
444183481,0,0,1,0,0,0,0,0,0,0,0,0,0
444183588,0,0,0,0,0,0,0,0,0,0,0,0,1
444272175,0,0,0,0,0,0,0,0,0,0,0,0,1
450174025,0,0,0,0,0,0,0,0,1,0,0,0,0
450179291,0,0,0,0,0,0,0,0,0,1,0,0,0
457433767,0,0,0,0,0,0,0,0,0,0,0,0,1
457581475,0,0,1,0,0,0,0,1,0,0,1,0,1
458725336,0,0,0,0,0,0,0,0,0,0,1,0,1
463679481,0,0,0,0,1,0,0,1,0,0,0,0,0
471416969,0,1,1,0,0,0,0,0,0,0,1,0,1
471417312,0,0,0,0,0,0,0,0,0,0,0,0,1
471417386,0,0,0,0,0,0,0,0,0,0,0,0,1
471418138,0,1,1,0,0,0,0,1,0,0,1,0,1
471418309,0,1,0,0,0,0,0,0,0,0,0,0,1
471418496,0,0,0,0,1,0,0,0,0,0,0,0,0
471418560,0,0,0,0,0,0,0,0,0,0,0,0,1
471771447,0,0,0,0,0,1,0,0,0,0,0,0,0
475296850,0,1,1,0,0,1,1,0,0,0,0,0,1
475297401,1,1,1,0,1,0,0,1,0,0,0,0,1
475299959,0,0,0,0,0,0,0,0,0,0,0,0,1
482494611,0,0,0,0,0,0,0,0,0,0,1,0,1
483951699,0,0,0,0,0,0,0,0,0,0,0,0,1
483951993,0,0,1,0,0,0,0,0,0,0,0,0,0
483952044,0,0,1,0,0,0,0,0,0,0,0,0,0
486435349,0,0,0,0,0,0,0,0,0,0,0,0,1
487458812,0,0,1,0,0,0,1,0,0,0,0,0,0
488634200,0,0,1,0,0,0,1,0,0,0,0,0,0
489945365,0,1,1,0,0,0,0,0,0,0,0,0,0
492606033,0,0,0,0,0,0,0,1,0,0,0,0,0
496529016,0,0,0,0,0,1,0,0,0,0,0,0,1
497091953,0,1,1,0,0,0,0,0,0,0,0,0,0
497092145,0,0,0,0,0,0,0,0,0,0,0,0,1
497092354,0,1,1,0,0,0,0,0,0,0,1,0,0
497235540,0,1,1,0,0,0,0,0,0,0,0,0,0
497236116,0,0,0,0,0,0,1,0,0,0,0,0,0
499864271,0,0,0,0,0,1,0,0,0,0,0,0,0
502041314,0,1,1,0,0,0,0,0,0,0,0,0,0
502041677,0,1,1,0,0,0,0,0,0,0,0,0,0
502979837,0,0,1,0,1,0,0,0,0,0,1,0,1
506422645,0,0,0,0,0,0,0,0,0,0,0,0,1
506422667,0,0,0,0,0,0,0,0,0,0,0,0,1
507489058,0,0,0,0,0,0,0,0,0,0,0,0,1
507612887,0,0,0,0,0,0,0,0,0,0,0,0,1
507657138,0,0,0,0,0,0,0,0,0,1,0,0,0
508813345,0,1,1,0,0,0,1,0,0,0,0,0,0
508813616,0,0,1,0,0,0,0,0,0,0,0,0,0
508813816,0,0,0,0,0,0,0,0,0,0,0,0,1
508814002,0,0,1,0,0,0,0,0,0,0,0,0,0
508815692,0,1,1,0,0,0,0,0,0,0,0,0,0
508815919,0,0,1,0,0,0,0,0,0,0,0,0,1
508816159,0,0,1,0,0,0,0,0,0,0,0,0,1
508816233,0,1,0,0,1,0,0,0,0,0,0,0,0
508816346,0,1,0,0,1,0,0,0,0,0,0,0,0
508816517,0,1,0,0,1,0,0,0,0,0,0,0,0
508820837,0,0,1,0,1,0,0,0,0,0,0,0,0
508822542,0,1,0,0,0,0,0,0,0,0,0,0,0
508823615,0,0,0,0,1,0,0,0,0,0,0,0,0
508827708,0,1,0,0,0,0,0,0,0,0,0,0,0
509909048,0,0,1,0,0,0,0,0,0,0,0,0,1
509909167,0,1,1,0,0,0,0,0,0,0,1,0,0
509909408,0,0,0,0,0,1,0,0,0,0,0,0,0
510510775,0,0,0,0,1,1,0,0,0,0,0,0,0
511296216,0,0,0,0,0,0,0,0,0,0,0,0,1
511506455,0,0,1,0,0,0,0,0,0,0,0,1,0
511517648,0,0,1,0,1,0,0,0,0,0,0,0,0
517107666,0,0,0,0,0,0,0,0,1,0,0,0,0
517108438,0,0,0,0,0,0,0,0,0,1,0,0,0
518992940,0,1,1,0,0,0,0,0,0,0,0,0,0
521096595,0,1,1,0,0,0,0,0,0,0,0,0,0
522771801,0,0,1,0,0,0,0,0,0,0,0,1,0
523971036,0,1,0,0,0,0,0,0,0,0,0,0,0
526666759,0,0,1,0,1,0,0,0,0,0,0,0,0
526689178,0,0,0,0,1,1,0,0,0,0,0,0,1
526783784,0,0,1,0,0,0,1,0,0,0,0,0,0
528228409,0,0,0,0,0,0,0,0,0,0,0,0,1
528280738,0,0,0,0,0,0,0,0,0,0,0,0,1
528281021,0,1,1,0,0,0,0,0,0,0,0,0,1
528281057,0,0,0,0,0,1,0,0,0,0,0,0,0
528298937,0,1,1,0,0,0,0,0,0,0,1,0,0
528851723,0,0,0,0,0,0,0,0,0,0,0,0,1
528851735,0,0,0,0,0,0,0,0,0,0,0,0,1
530292718,0,1,0,0,1,0,0,0,0,0,0,0,0
5906912,0,0,0,1,0,0,0,0,0,0,0,0,0
5906920,0,1,1,0,0,0,0,0,0,0,1,0,0
5907102,0,0,0,0,0,1,0,0,0,0,0,0,0
5907120,0,0,1,0,0,0,1,0,0,0,0,0,1
6120412,0,0,1,0,0,0,0,0,0,0,0,0,0
6126082,0,1,1,0,0,0,1,0,0,0,0,1,0
6126100,0,1,1,0,0,0,0,0,0,0,0,1,1
6129450,0,0,0,0,0,0,0,0,0,0,0,0,1
6130294,0,0,1,0,0,0,0,0,0,0,1,0,1
6156322,0,0,1,0,0,1,0,0,0,0,1,0,0
6204868,0,0,0,0,0,0,0,0,0,0,1,0,0
6205439,0,1,1,0,0,0,0,0,0,0,1,0,0
9287654,0,0,1,0,1,0,0,0,0,0,1,0,0
9291186,0,1,1,0,0,0,1,1,0,0,1,0,0
9686377,0,0,1,0,0,0,0,0,0,0,0,0,0
11527147,0,1,0,0,0,0,0,0,0,0,1,0,0
12192251,0,0,1,0,0,0,1,0,0,0,0,0,0
13625069,0,1,1,0,0,0,0,0,0,0,0,0,0
15690511,0,1,1,0,0,0,0,0,0,0,1,0,0
16772176,0,0,0,0,0,0,0,0,0,0,0,0,1
22077609,0,1,0,0,1,0,0,0,0,0,0,0,0
28816485,0,1,0,0,0,0,0,0,0,0,0,0,0
34057392,0,0,0,0,0,0,1,0,0,0,0,0,0
36516873,0,1,1,0,0,0,0,0,0,0,1,0,0
36517140,0,1,1,0,0,0,0,0,0,0,0,0,0
37274536,0,0,0,0,0,0,0,0,1,0,0,0,0
38269130,0,0,0,0,0,0,0,0,0,1,0,0,0
41143656,0,0,0,0,0,0,1,0,0,0,0,0,0
47879410,0,1,1,0,0,0,0,0,0,0,0,0,0
50480609,0,0,1,0,0,1,0,0,0,0,1,0,0
73232733,0,1,1,0,0,0,0,0,0,0,1,0,0
73232900,0,0,1,0,1,0,0,0,0,0,1,0,0
73233120,0,0,0,0,0,0,0,0,0,0,0,0,1
76158581,0,1,1,0,0,0,0,0,0,0,0,0,0
86129817,0,0,0,0,0,0,0,0,0,0,1,0,1
92082854,0,1,0,0,1,0,0,0,0,0,0,0,0
99273914,0,1,1,0,0,0,0,0,0,0,0,0,1
125325619,0,0,0,0,0,0,0,0,1,0,0,0,0
125347420,0,0,0,0,0,0,0,0,0,1,0,0,0
127418812,0,0,1,0,0,0,1,0,0,0,0,0,1
127688845,0,0,1,0,0,0,0,0,0,0,0,0,1
131077470,0,1,0,0,0,0,0,0,0,0,0,0,0
153843423,0,0,0,0,0,0,0,1,0,0,1,0,0
174360674,0,0,1,0,0,0,1,0,0,0,0,0,1
176870772,0,1,0,0,0,0,0,0,0,0,0,0,0
245442998,0,0,1,0,0,0,0,0,0,0,0,0,0
246452559,0,1,1,0,0,0,0,0,0,0,1,0,0
246456120,0,0,0,0,0,1,0,0,0,0,0,0,0
246582901,0,0,1,0,0,0,0,0,0,0,0,0,0
246600367,0,0,1,0,0,0,0,0,0,0,1,0,0
249782216,0,0,0,0,0,1,0,0,0,0,0,0,0
249782517,0,0,0,0,0,0,0,0,1,0,0,0,0
249782545,0,0,0,0,0,0,0,0,0,1,0,0,0
249782679,0,0,0,0,0,0,0,0,1,0,0,0,0
249782690,0,0,0,0,0,0,0,0,0,1,0,0,0
250832618,0,1,0,0,0,0,0,0,0,0,0,0,1
251935743,0,1,1,0,0,0,0,0,0,0,1,0,0
254662054,0,1,1,0,0,0,0,0,0,0,0,0,0
280868570,1,0,0,0,0,0,0,0,0,0,0,0,0
294467157,0,0,0,0,0,1,0,0,0,0,0,0,0
309824345,0,1,0,0,0,0,0,0,0,0,0,0,0
333032688,0,0,1,0,0,0,0,0,0,0,0,0,0
340947812,0,0,0,0,0,0,1,0,0,0,1,0,1
345457558,0,0,0,0,0,0,0,0,0,0,0,0,1
347583803,0,0,0,0,0,0,0,0,0,0,0,1,1
348481236,0,0,0,0,0,0,0,0,0,0,0,1,0
374409125,0,0,0,0,0,0,0,0,1,0,0,0,0
380435839,0,0,0,0,0,0,0,0,0,1,0,0,0
421087229,0,1,0,0,0,0,0,0,0,0,0,0,1
426839421,0,0,0,0,0,1,0,0,0,0,0,0,0
426993757,0,0,0,0,0,1,0,0,0,0,0,0,0
430454619,0,0,1,0,0,0,0,1,0,0,0,0,1
446621225,0,0,1,0,0,1,1,0,0,0,0,0,0
454669351,0,0,1,0,0,0,1,0,0,0,0,0,0
469154227,0,0,0,0,0,1,0,0,0,0,0,0,0
476768975,0,0,0,0,0,0,0,0,1,0,0,0,0
476768984,0,0,0,0,0,0,0,0,0,1,0,0,0
481264337,0,0,1,0,0,0,0,1,0,0,0,0,0
481958074,0,0,1,0,0,0,0,1,0,0,0,0,0
481983345,0,0,0,0,0,1,0,0,0,0,0,0,0
482036841,0,0,1,0,0,0,0,1,0,0,0,0,0
482140450,0,0,0,0,0,1,0,0,0,0,0,0,0
482202347,0,0,1,0,0,1,0,0,0,0,0,0,1
486017809,0,0,0,0,0,0,0,0,0,0,0,0,1
495988555,0,0,1,0,0,0,0,1,0,0,0,0,0
496061072,0,0,1,0,0,0,0,1,0,0,0,0,0
508499826,0,0,0,0,0,0,0,0,0,0,1,0,1
525975862,0,1,1,0,0,0,0,0,0,0,0,0,0
526075867,0,1,1,0,0,0,0,0,0,0,1,0,0
529789321,0,0,0,0,0,0,0,1,0,0,1,0,0
529914341,0,0,0,0,0,0,0,0,0,0,0,0,1
529939445,0,0,0,0,0,0,0,0,0,0,0,0,1
37356199,0,0,0,1,0,0,0,0,0,0,0,0,0
37361457,0,0,1,0,0,0,0,0,0,0,0,0,1
37361540,0,0,0,1,0,0,0,0,0,0,0,0,0
37492904,0,0,0,0,0,0,0,0,0,0,0,1,0
40293739,1,0,1,0,0,0,1,0,0,0,0,0,0
40293860,0,1,1,0,0,0,0,0,0,0,0,0,0
40294291,0,1,0,0,0,0,0,0,0,0,0,0,1
40294349,0,0,1,0,0,0,0,0,0,0,0,0,1
40295072,0,1,0,0,0,0,1,0,0,0,0,0,1
40295509,0,0,1,0,0,0,0,0,0,0,0,0,0
40295652,0,0,0,0,0,0,0,0,0,0,0,0,1
40295798,0,0,1,0,0,0,0,0,0,0,0,0,0
40295942,0,0,1,0,0,0,0,0,0,0,0,0,0
40296042,0,0,0,0,0,0,0,0,0,0,0,0,1
40296209,0,0,0,0,0,1,0,0,0,0,0,0,0
40296420,0,0,1,0,0,0,0,0,0,0,0,0,0
40296468,0,0,1,0,0,0,0,0,0,0,0,0,0
40299931,0,0,0,0,0,1,0,0,0,0,0,0,0
40300002,0,0,1,0,0,0,0,0,0,0,0,0,0
40303433,0,1,1,0,0,0,1,0,0,0,0,0,0
40304422,0,1,1,0,0,0,0,0,0,0,0,0,0
40304508,0,0,0,0,0,0,0,0,0,0,0,0,1
40304604,0,0,0,0,0,0,0,0,0,0,0,0,1
40455811,0,0,0,0,0,1,0,0,0,0,0,0,0
40458330,0,0,1,0,0,0,1,0,0,0,0,0,0
42201830,0,1,0,0,0,0,0,0,0,0,0,0,0
42201897,0,0,1,0,0,0,0,0,0,0,0,0,0
42851568,0,1,1,0,0,0,0,0,0,0,0,0,0
43234977,0,0,0,0,0,1,0,0,0,0,0,0,1
43354786,0,0,1,0,0,0,1,0,0,0,0,0,1
43461675,0,1,1,0,0,0,0,0,0,0,0,0,1
43462418,0,1,0,0,1,0,0,0,0,0,0,0,1
43462702,0,0,1,0,0,0,0,0,0,0,0,0,1
43463033,0,1,1,0,0,0,0,0,0,0,0,0,0
43472091,0,0,1,0,0,0,0,0,0,0,0,0,1
43474009,0,0,0,0,1,0,1,0,0,0,0,0,0
43474558,0,0,1,0,1,0,0,0,0,0,0,0,0
43475458,0,0,0,0,0,1,1,0,0,0,0,0,1
43487903,0,0,1,0,1,1,0,0,0,0,0,0,1
43488606,1,1,1,0,1,1,0,0,0,0,0,0,1
43489223,0,0,1,0,0,1,1,0,0,0,0,0,0
44326717,0,0,0,0,0,0,1,0,0,0,0,0,1
44341292,0,0,1,0,1,1,0,0,0,0,1,0,1
44341298,0,0,1,0,0,0,1,0,0,0,1,0,0
44343054,0,0,0,0,0,1,1,0,0,0,1,0,1
48149106,0,1,0,0,1,0,0,0,0,0,0,0,0
48149222,0,0,0,0,0,0,0,1,0,0,0,0,0
48149379,0,0,0,0,0,0,0,0,0,0,0,0,1
48149937,0,0,0,0,0,0,0,1,0,0,0,0,1
48168185,0,0,0,0,0,0,0,1,0,0,0,0,0
50915831,0,0,0,0,0,1,0,1,0,0,0,0,0
50916373,0,0,0,0,0,0,0,1,0,0,0,0,0
50916400,0,0,0,0,0,1,0,0,0,0,0,0,0
50918474,0,0,0,0,0,0,0,1,0,0,0,0,1
50918590,0,0,0,0,0,0,0,1,0,0,0,0,0
50918762,0,0,0,0,0,0,0,1,0,0,0,0,0
50918845,0,0,0,0,0,1,0,0,0,0,0,0,0
50919040,0,0,0,0,0,0,0,1,0,0,0,0,0
50919289,0,1,1,0,0,0,0,0,0,0,0,0,0
50919569,0,0,0,0,0,1,0,0,0,0,0,0,0
50919766,0,0,1,0,0,0,1,0,0,0,0,0,0
50920421,0,1,0,0,0,0,0,1,0,0,0,0,0
50920724,0,0,0,0,0,0,1,0,0,0,0,0,1
50920904,0,1,0,0,0,0,0,0,0,0,0,0,1
50921212,0,0,0,0,0,0,0,0,0,0,0,0,1
50921381,0,0,0,0,0,0,0,1,0,0,0,0,0
50938351,0,0,1,0,1,0,1,1,0,0,1,0,0
50984780,0,0,1,0,1,0,0,0,0,0,0,0,0
51006501,0,1,0,0,0,0,1,0,0,0,0,0,1
51006589,1,0,1,0,0,0,0,0,0,0,0,0,0
51006648,0,0,1,0,0,0,0,0,0,0,0,0,0
51006958,0,1,1,0,0,0,0,0,0,0,0,0,0
51007409,0,1,1,0,0,0,1,1,0,0,0,0,0
51007614,1,1,1,0,0,0,0,0,0,0,0,0,0
51008088,0,0,0,0,0,1,0,0,0,0,0,0,0
51008412,0,0,0,0,0,1,0,0,0,0,0,0,0
51008597,0,0,0,0,0,1,0,0,0,0,0,0,0
51029101,1,0,1,0,1,0,1,1,0,0,0,0,0
51981769,0,0,0,0,0,0,0,1,0,0,0,0,0
52014689,0,0,0,0,0,0,0,1,0,0,0,0,0
57656819,0,1,0,0,0,0,0,1,0,0,0,0,0
57658661,0,1,0,0,0,0,0,0,0,0,0,0,0
62959952,1,0,1,0,0,0,0,0,0,0,0,0,0
73492454,0,0,0,0,0,0,0,0,0,0,1,0,0
77536335,0,0,0,0,0,0,0,0,0,0,0,0,1
80823287,0,0,1,0,0,0,0,0,0,0,0,0,0
81459968,0,0,1,0,0,1,0,0,0,0,0,0,1
81961328,0,0,0,0,0,0,0,0,0,0,0,0,1
81968279,0,0,0,0,0,0,0,0,0,0,0,0,1
91359063,0,0,0,0,0,0,0,1,0,0,0,0,0
91366879,0,0,0,0,0,0,0,1,0,0,0,0,0
91593970,0,0,0,0,0,0,0,0,0,0,0,0,1
91730727,0,0,0,0,0,0,0,1,0,0,0,0,0
97262492,0,0,0,0,0,0,0,0,0,0,0,0,1
108226713,0,0,0,0,0,0,1,0,0,0,0,0,1
108226815,0,0,0,0,0,0,0,0,0,0,0,0,1
108227054,0,0,0,0,0,0,0,0,0,0,0,0,1
108227221,0,0,0,0,0,0,1,0,0,0,0,0,1
112628689,0,1,0,0,0,0,0,0,0,0,0,0,0
123893886,0,0,0,0,0,0,0,0,0,0,0,0,1
123894148,0,0,0,0,0,0,0,1,0,0,0,0,0
131044753,0,1,0,0,0,1,0,0,0,0,0,0,0
